# 1
0.36534,0.73067,0.36534,1,-0.271,0.73234
0.22017,-0.44034,0.22017,1,0.88069,0.76138
# 2
0.29121,0.58241,0.29121,1,-0.21601,0.38083
0.17945,-0.35889,0.17945,1,0.71779,0.43558
#3
0.24834,0.49668,0.24834,1,-0.18421,0.17758
0.15505,-0.3101,0.15505,1,0.6202,0.24041
#4
0.22435,0.4487,0.22435,1,-0.16642,0.063809
0.14111,-0.28223,0.14111,1,0.56445,0.1289
#5
0.2135,0.42701,0.2135,1,-0.15837,0.012387
0.13474,-0.26949,0.13474,1,0.53898,0.077956
